Country,Year,PercentageHomicidesByFirearms,NumberOfHomicidesByFirearms,NumberHomicidesByFirearmsPer100K,Population,Region,Subregion,,IsWeaponLegal,IsHiddenWeaponLegal,LegalFrom,IllegalFrom,GunLawUrl,GunLawSummary,GunLegalAge,
Germany,2006,29.43603851,214,0.259280365,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,11,
Germany,2007,26.87861272,186,0.225410018,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,12,
Germany,2008,26.06707317,171,0.207334875,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,13,
Germany,2009,29.93630573,188,0.228140486,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,14,
Germany,2010,26.28951747,158,0.191974809,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,15,
Liechtenstein,1995,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,1996,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,1997,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,1998,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,1999,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2000,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2001,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2002,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2003,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2004,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2005,0,0,0,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2006,0,0,0,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2007,0,0,0,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2008,100,1,2.815236058,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2009,,,,35000,Europe,Western Europe,,,,,,,,,
Liechtenstein,2010,,,,35000,Europe,Western Europe,,,,,,,,,
Luxembourg,1995,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,1996,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,1997,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,1998,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,1999,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2000,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2001,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2002,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2003,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2004,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2005,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2006,11.11111111,1,0.214783091,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2007,28.57142857,2,0.420420673,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2008,42.85714286,3,0.616293569,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2009,,,,497538,Europe,Western Europe,,,,,,,,,
Luxembourg,2010,,,,497538,Europe,Western Europe,,,,,,,,,
Monaco,1995,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,1996,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,1997,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,1998,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,1999,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2000,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2001,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2002,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2003,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2004,100,1,2.834306445,32965,Europe,Western Europe,,,,,,,,,
Monaco,2005,0,0,0,32965,Europe,Western Europe,,,,,,,,,
Monaco,2006,0,0,0,32965,Europe,Western Europe,,,,,,,,,
Monaco,2007,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2008,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2009,,,,32965,Europe,Western Europe,,,,,,,,,
Monaco,2010,,,,32965,Europe,Western Europe,,,,,,,,,
Netherlands,1995,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,1996,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,1997,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,1998,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,1999,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2000,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2001,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2002,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2003,,,,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2004,29.91071429,67,0.412940673,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2005,32.32323232,64,0.392506631,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2006,26.875,43,0.262547977,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2007,28.65853659,47,0.285827522,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2008,29.54545455,52,0.315089204,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2009,30.72625698,55,0.332140285,16645000,Europe,Western Europe,,,,,,,,,
Netherlands,2010,,,,16645000,Europe,Western Europe,,,,,,,,,
Switzerland,1995,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,1996,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,1997,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,1998,86.84210526,66,0.927885316,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,1999,80.8988764,72,1.008863991,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2000,57.97101449,40,0.558042877,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2001,54.65116279,47,0.65205445,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2002,79.06976744,68,0.937287861,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2003,64.38356164,47,0.643211965,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2004,72.15189873,57,0.774327011,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2005,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2006,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2007,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2008,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2009,,,,7581000,Europe,Western Europe,,,,,,,,,
Switzerland,2010,,,,7581000,Europe,Western Europe,,,,,,,,,
Australia,1995,17.79141104,58,0.320116284,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,1996,31.73076923,99,0.540403721,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,1997,23.36448598,75,0.404854956,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,1998,18.94736842,54,0.288232461,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,1999,18.07580175,62,0.327213146,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2000,19.86754967,60,0.313081304,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2001,16.12903226,50,0.257968811,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2002,13.20754717,42,0.214241434,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2003,12.25165563,37,0.186490808,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2004,12.12121212,32,0.159173713,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2005,8.88030888,23,0.112725647,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2006,16.37010676,46,0.221747714,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2007,13.33333333,34,0.16098494,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2008,11.78707224,31,0.144093445,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2009,11.45038168,30,0.136971916,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
Australia,2010,,,,21515754,Oceania,Australia and new Zealand,,,0,0,,1996,,,
New Zealand,1995,22.5,9,0.244893961,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,1996,16.36363636,9,0.242108474,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,1997,19.6969697,13,0.346469779,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,1998,7.547169811,4,0.105723053,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,1999,10,5,0.130980333,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2000,13.46153846,7,0.181439656,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2001,11.76470588,6,0.153577197,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2002,16.66666667,10,0.25239918,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2003,,,,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2004,,,,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2005,14.75409836,9,0.21770066,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2006,18.36734694,9,0.215058748,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2007,10.41666667,5,0.118134579,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2008,13.46153846,7,0.163635169,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2009,,,,4252277,Oceania,Australia and new Zealand,,,,,,,,,
New Zealand,2010,,,,4252277,Oceania,Australia and new Zealand,,,,,,,,,
Solomon Islands,1995,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,1996,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,1997,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,1998,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,1999,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2000,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2001,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2002,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2003,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2004,0,0,0,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2005,0,0,0,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2006,0,0,0,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2007,0,0,0,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2008,0,0,0,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2009,,,,559198,Oceania,Melanesia,,,,,,,,,
Solomon Islands,2010,,,,559198,Oceania,Melanesia,,,,,,,,,
